utc_datetime,stockindexbuzz,bondbuzz,ratesbuzz,stkidxsentiment,stkidxoptimism,sidxtrust,sidxfear,sidxstress,sidxsurprise,sidxuncertainty,sidxmarketrisk,sidxprcdirection,sidxpricefrcst,sidxvolatility,bsentiment,boptimism,btrust,bfear,bstress,bsurprise,buncertainty,bdefault,bprcdirection,bpricefrcst,bvolatility,centralbank,debtdefault,interestrates,intratesfrcst,mplcyloosevstight
2019-02-24 00:00:00+00:00,83.5,52.0,25.0,-0.2096,-0.0359,0.0449,0.0,0.0838,0.0,0.0838,-0.009,-0.0299,0.0,0.0359,-0.1923,0.0,0.0,0.0,0.2115,0.0,0.0,0.0,-0.0577,0.0,0.0,0.8,0.2,0.0,0.0,0.0
2019-02-25 00:00:00+00:00,64.0,71.0,33.5,0.125,0.0469,0.0,0.0,0.0781,0.0,0.0156,0.0391,-0.0469,-0.0312,0.0781,-0.1268,-0.0986,0.0,0.0,0.0282,0.0141,0.0,0.0,-0.0986,-0.0563,0.0563,0.8806,0.0299,0.0,0.0,0.0299
2019-02-26 00:00:00+00:00,805.0,278.0,324.5,0.164,-0.0062,-0.0003,0.0025,0.0143,0.005,0.0062,0.0118,0.1795,-0.0012,0.0161,0.3327,0.0108,0.0072,0.0,0.0899,0.0,0.0827,0.0,0.0612,0.0216,0.0018,0.8644,0.0062,0.0031,0.0,0.0555
2019-02-27 00:00:00+00:00,685.5,196.0,108.0,-0.3479,-0.035,0.0,0.0029,0.0649,0.0,0.0146,0.0124,-0.0737,-0.0015,0.0131,-0.1735,0.0051,0.0013,0.0,0.1173,0.0,0.051,0.0,-0.0408,0.0051,0.0204,0.9259,0.0556,-0.0185,-0.0185,0.0
2019-02-28 00:00:00+00:00,640.5,337.3,485.0,0.1608,0.0094,0.0035,0.0016,0.0328,0.0,-0.0023,0.0383,0.1936,0.0,0.0109,-0.1542,0.0089,-0.0022,-0.0015,0.1571,0.0,0.083,0.0,0.0119,0.0178,0.032,0.8258,0.0062,-0.0134,0.0,0.1505
2019-03-01 00:00:00+00:00,1221.0,485.5,314.0,-0.3509,-0.0512,0.002,0.0262,0.05,0.0025,0.0291,-0.0162,-0.0672,-0.0025,0.0057,-0.4202,-0.1977,-0.001,0.0062,0.0937,0.0,0.0824,0.0433,0.0165,0.0,0.0021,0.8408,0.0127,-0.0064,0.0,0.1146
2019-03-02 00:00:00+00:00,846.0,230.5,104.0,0.3806,-0.0112,-0.0003,0.0065,0.0296,0.0059,0.0077,0.01,0.1418,0.0012,0.0366,0.154,-0.0521,0.0065,0.0,0.0651,0.0,0.0087,0.0174,0.026,0.0,0.0434,0.8558,0.0769,0.0,0.0,0.0673
2019-03-03 00:00:00+00:00,26.0,17.5,21.0,-0.2692,0.0,-0.0385,0.0,0.0769,0.0,0.0385,-0.0577,0.0385,0.0,0.0769,-0.1429,0.0,0.0,0.0,0.0571,0.0,0.1143,0.0,-0.1714,0.0,0.0,0.3333,0.4762,0.0,0.0,0.0
2019-03-04 00:00:00+00:00,78.0,36.0,42.0,0.141,-0.0256,-0.0064,0.0513,0.0385,0.0,0.0,0.1026,0.0385,0.0,0.0,-0.1944,0.0,0.0069,0.0,0.0278,0.0,0.0,0.0,-0.0556,0.0,0.0278,0.8333,0.0,0.0,0.0,0.119
2019-03-05 00:00:00+00:00,818.0,551.0,333.0,0.2488,-0.0086,0.0052,0.0049,0.044,0.0,0.0067,0.0556,0.1418,-0.0073,0.044,-0.0327,-0.0526,-0.0299,0.0399,0.1289,0.0,0.0672,0.0,0.0363,0.0,0.0018,0.7613,0.0541,-0.006,-0.003,0.1096
2019-03-06 00:00:00+00:00,955.9,195.0,184.0,-0.3212,0.0146,-0.0003,0.0105,0.0214,0.0,0.0052,-0.0063,-0.0847,0.0,0.0109,-0.4513,-0.0103,0.0,0.0103,0.0872,0.0,0.0256,0.0154,-0.1128,0.0103,0.0,0.6848,0.0543,0.1141,0.0,-0.0163
2019-03-07 00:00:00+00:00,830.9,367.4,624.5,-0.547,-0.0018,0.0002,0.0144,0.053,0.0,0.0229,0.0024,-0.0879,-0.0024,0.054,-0.0191,-0.0163,-0.0109,0.0,0.0327,0.0,0.0136,0.0082,0.0163,0.0054,0.012,0.478,0.3106,-0.0064,0.0,0.1137
2019-03-08 00:00:00+00:00,779.8,367.0,118.5,-0.284,-0.0147,0.0022,0.0103,0.0455,0.0,0.0218,0.0039,-0.1385,-0.0013,0.0201,0.1158,0.0981,-0.0048,0.0,0.0381,0.0,0.0109,0.0109,-0.049,0.0027,0.0245,0.4008,0.2616,0.0084,0.0,0.0844
2019-03-09 00:00:00+00:00,919.7,410.9,457.0,-0.4192,-0.0353,0.0,0.037,0.0348,0.0011,0.0043,-0.0148,-0.1196,-0.0033,0.0348,-0.2592,-0.056,-0.0012,0.0973,0.0584,-0.0049,0.0316,-0.0037,0.0219,-0.0049,0.0156,0.8468,0.0656,-0.0131,-0.0022,0.0416
2019-03-10 00:00:00+00:00,64.0,11.0,18.0,-0.1719,-0.0469,0.0,0.0,0.0781,0.0,0.0469,-0.0,-0.1562,-0.0312,0.0156,-0.5455,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0909,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2019-03-11 00:00:00+00:00,31.5,29.0,50.0,0.1429,0.0952,0.0,0.0,0.0317,0.0,0.0,0.0476,0.0,0.0,0.0952,-0.2759,-0.1034,0.0,0.069,0.0345,0.0,0.0,0.0345,0.069,0.0,0.0,0.54,0.06,-0.08,0.0,0.16
2019-03-12 00:00:00+00:00,717.7,200.8,218.0,-0.0502,-0.0195,0.0003,0.007,0.0293,0.0,0.0,0.0085,0.1275,0.0028,0.0125,0.508,-0.0149,0.0,0.0,0.0149,0.0,0.0299,0.0,-0.01,0.0149,0.0189,0.6606,0.1468,-0.0229,0.0,0.1147
2019-03-13 00:00:00+00:00,1222.1,301.5,402.5,0.457,0.0139,0.0039,0.0033,0.0074,0.0,0.0213,0.0399,0.1784,0.0008,0.0622,-0.1211,0.0481,0.0,0.01,0.0697,0.0,0.0,0.0,0.0232,0.0398,0.0464,0.9366,0.0348,-0.005,0.0,0.0062
2019-03-14 00:00:00+00:00,961.6,315.5,521.0,-0.2709,-0.0166,0.0049,0.0073,0.0473,0.0,0.0151,-0.013,-0.1352,-0.001,0.0141,-0.2203,-0.0824,0.0,0.0,0.0571,0.0,0.0095,0.0,-0.019,-0.0507,0.0,0.8714,0.023,-0.0058,0.0,0.0557
2019-03-15 00:00:00+00:00,875.3,296.3,597.5,-0.3045,-0.0034,0.0,0.0194,0.0343,0.0011,0.0166,-0.0023,0.0194,0.0011,0.0099,-0.0928,0.0101,0.0,0.0067,0.0202,0.0,0.0202,0.0337,0.0135,0.0034,0.0263,0.8444,0.005,-0.0904,-0.0753,0.0017
2019-03-16 00:00:00+00:00,857.0,395.4,1717.5,0.1884,-0.084,0.0041,0.028,0.021,0.014,0.0327,-0.0029,0.1231,-0.0018,0.0245,0.0228,0.0531,-0.0,0.0076,0.0683,0.0,0.0177,0.0051,0.0202,-0.0303,0.0567,0.8868,0.0291,-0.0236,-0.0082,0.0297
2019-03-17 00:00:00+00:00,73.6,15.0,85.0,0.0543,-0.0272,0.0136,0.0,0.0679,0.0,0.0204,0.0068,0.0136,-0.0136,0.0258,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.9,0.0118,0.0,0.0,0.0765
2019-03-18 00:00:00+00:00,14.5,99.5,42.0,0.3793,0.0,0.0,0.0,0.1379,0.0,0.0,0.1379,0.069,0.0,0.0,-0.0452,-0.0503,0.0,0.0,0.191,0.0,0.0,0.0101,0.0603,0.0,0.0101,0.869,0.0357,0.0,0.0,0.0238
2019-03-19 00:00:00+00:00,759.5,63.0,362.0,0.0329,-0.0579,0.0049,0.0092,0.0375,0.0,0.0184,0.0174,0.1481,-0.0007,0.0211,-0.4762,-0.0317,0.0,0.0,0.0317,0.0,0.0317,0.0,0.1587,0.0,0.0,0.8854,0.0442,-0.0235,-0.0083,0.0083
2019-03-20 00:00:00+00:00,671.9,212.8,224.0,-0.41,-0.0268,0.0007,0.003,0.0208,0.0045,0.0082,-0.0141,-0.099,-0.0104,0.0333,-0.4018,0.0517,0.0,0.0,0.0705,0.0,0.0,0.0,0.0094,-0.0047,0.0202,0.9196,0.0223,0.0089,-0.0045,0.0089
2019-03-21 00:00:00+00:00,311.5,275.5,534.5,-0.0369,0.0064,0.0,0.0161,0.0289,0.0,0.0016,0.0337,0.1284,0.0032,0.0016,0.0036,0.0327,0.0032,0.0,0.029,0.0,0.0,0.0,0.0363,-0.0036,0.029,0.9027,0.0187,0.0094,-0.0019,0.043
2019-03-22 00:00:00+00:00,238.2,97.5,103.0,-0.0651,0.0105,-0.0026,0.0105,0.0861,0.0,0.0483,-0.0136,0.0672,0.0126,0.0365,-0.4154,0.0205,0.0,0.0,0.0821,0.0,0.0205,0.0205,-0.0103,-0.0103,0.0513,0.8544,0.0097,-0.0194,-0.0194,0.0388
2019-03-23 00:00:00+00:00,632.6,501.6,488.0,-0.2672,-0.1352,0.0115,0.0,0.0206,0.0,0.0221,-0.0431,0.0869,0.0,0.0334,-0.2911,0.0159,0.0,0.01,0.0459,0.0,0.0,0.0,-0.2213,-0.004,0.0012,0.9201,0.0143,0.0,0.0,-0.0471
