utc_datetime,buzz,sentiment,optimism,joy,lovehate,trust,anger,conflict,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,marketrisk,longshort,longshortfrcst,pricedirection,priceforecast,volatility,carrytrade,curpeginstablty,pricemomentum
2019-01-08 06:00:00+00:00,146.0,-0.113,0.0103,0.0,0.0,-0.0017,0.0,-0.0103,0.0411,0.0137,0.0685,0.0,0.0,-0.0034,0.0068,0.2534,0.0171,0.0137,0.0,0.0514,-0.0034,0.0959,0.0,0.0,0.0274
2019-01-08 09:00:00+00:00,255.5,0.047,0.0548,0.0196,0.0117,0.001,0.0039,0.0059,0.0,0.0235,0.0176,0.0039,0.0039,0.0431,0.0039,0.1389,0.0568,0.0274,0.0,0.0685,0.0078,0.0626,0.0,0.0,0.0157
2019-01-08 12:00:00+00:00,351.0,-0.0684,-0.0328,0.0256,0.0028,0.0028,0.0,0.0085,0.0071,0.0057,0.0627,0.0,0.0171,0.0142,0.0228,0.4231,-0.0321,0.0014,-0.0014,-0.0912,-0.0128,0.0228,0.0,0.0,-0.0313
2019-01-08 15:00:00+00:00,100.0,-0.06,-0.05,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.07,0.02,0.04,0.04,0.02,0.43,-0.02,0.0,0.0,-0.05,-0.02,0.0,0.0,0.0,-0.06
2019-01-08 18:00:00+00:00,104.0,-0.1394,0.0192,0.0,0.0,0.024,0.0,0.0192,0.0,0.0192,0.0865,0.0288,0.0481,0.0481,0.0192,0.3654,-0.0024,0.0,0.0,-0.0817,0.0096,0.0288,0.0,0.0,-0.0288
2019-01-08 21:00:00+00:00,9.5,0.0,-0.3158,0.0,0.0,-0.0263,0.0,0.0,0.0,0.1053,0.2105,0.0,0.0,0.0,0.0,0.6842,-0.1053,-0.1053,-0.1053,0.0,0.0,-0.0526,0.0,0.0,0.0
2019-01-09 00:00:00+00:00,21.0,-0.1429,0.0476,0.0,0.0,0.0,0.0,0.0,0.0476,0.0476,0.0476,0.0,0.0,0.0,0.0952,0.1905,0.0476,-0.0476,0.0,0.0476,0.0476,0.2381,0.0,0.0,0.0
2019-01-09 03:00:00+00:00,47.5,0.1158,0.0842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1053,0.0842,-0.0947,0.1474,-0.1263,0.0,0.2105,0.0421,0.1263,0.0,0.0,0.0211
2019-01-09 06:00:00+00:00,70.0,0.2286,0.0357,0.0,0.0,0.0,0.0,-0.0143,0.0857,0.0,0.0143,0.0,0.0,-0.0143,0.0,0.3286,0.0214,0.0,0.0,0.0429,0.0143,0.0429,0.0,0.0,0.0071
2019-01-09 09:00:00+00:00,211.0,-0.218,-0.064,0.0071,0.0,0.0118,0.0,-0.0095,0.0,0.0,0.0521,0.0,0.0,-0.0095,0.0332,0.3175,-0.0616,-0.0095,0.0,-0.0995,-0.0332,0.0,0.0,0.0,0.0047
2019-01-09 12:00:00+00:00,385.5,-0.0895,0.0052,0.0,0.0,0.0006,0.0,0.0052,0.0039,0.0441,0.0804,0.0311,0.0,-0.048,0.0104,0.1492,0.0383,0.0026,0.0,0.0259,0.0752,0.1064,0.0,0.0,0.0311
2019-01-09 15:00:00+00:00,71.0,-0.0986,-0.0563,0.0,0.0,0.007,0.0,-0.0141,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.2676,-0.0352,0.0,0.0,-0.1268,-0.0282,0.1549,0.0,0.0,-0.0141
2019-01-09 18:00:00+00:00,17.0,-0.1765,-0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0588,0.0588,0.0,0.0588,0.0,0.0,-0.0588,0.1176,0.0,0.0,0.0
2019-01-09 21:00:00+00:00,65.0,0.1385,0.0308,0.0,0.0,0.0,0.0,-0.0308,0.0,0.0615,0.0923,0.0462,0.0308,0.0308,0.0,0.0769,0.0846,0.0,0.0,0.0769,0.0615,0.1231,0.0,0.0,0.0308
2019-01-10 00:00:00+00:00,115.0,0.0,0.0,0.0,0.0087,0.0022,0.0,-0.0087,0.0087,0.0261,0.0957,0.0609,0.0,-0.0696,0.0174,0.0435,0.0435,-0.0087,0.0,0.0696,0.0957,0.113,0.0,0.0,0.0348
2019-01-10 03:00:00+00:00,134.0,0.1493,0.0896,0.0,0.0,0.0187,0.0149,-0.0075,0.0149,0.0,0.0,0.0,0.0,0.0299,0.0075,0.2463,0.0784,-0.0075,0.0,0.0672,0.0,0.0821,0.0,0.0,0.0
2019-01-10 06:00:00+00:00,109.0,0.1376,0.0183,0.0092,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734,0.0,0.1743,0.1055,-0.0367,0.0,0.1284,0.0,0.0367,0.0,0.0,0.0
2019-01-10 09:00:00+00:00,188.0,-0.016,-0.0053,0.0053,0.0,0.0532,0.0,-0.0053,0.0053,0.0319,0.0479,0.0,0.0,0.0372,0.0106,0.1809,0.0532,-0.0053,0.0,0.0426,0.0,0.0319,0.0,0.0,-0.016
2019-01-10 12:00:00+00:00,213.5,0.274,0.1405,0.0,0.0,0.0234,0.0,-0.0328,0.0258,0.0,0.0656,0.0,0.0,-0.0258,0.0141,0.3864,0.1183,-0.0,0.0,0.0984,0.0,0.0328,0.0,0.0,0.0
2019-01-10 15:00:00+00:00,124.0,0.1048,0.0323,0.0,0.0323,0.0202,0.0,-0.0565,0.0645,0.0,0.0403,0.0081,0.0,0.0,0.0081,0.3145,0.0565,0.0,0.0,0.0484,0.0161,0.0645,0.0,0.0,0.0
2019-01-10 18:00:00+00:00,41.2,-0.1942,-0.0728,0.0,-0.0243,0.0,0.0728,0.0,0.0971,0.0,0.0243,0.0243,0.0,0.0243,0.0243,0.3107,-0.0485,-0.0243,0.0,0.0971,0.0243,0.0049,0.0,0.0,0.0
2019-01-10 21:00:00+00:00,60.0,0.0167,0.0,0.0,0.0,0.0833,0.0,0.05,0.0,0.0,0.05,0.0,0.0,-0.0333,0.05,0.35,0.0417,-0.0333,0.0,0.1,0.0,0.05,0.0,0.0,0.0
2019-01-11 00:00:00+00:00,47.0,-0.0106,0.0426,0.0,0.0,0.0,0.0,0.0426,0.0,0.0638,0.1277,0.0,0.0,0.0213,0.0426,0.4894,0.0106,0.0,0.0,0.0319,0.0213,0.0,0.0,0.0,-0.0213
2019-01-11 03:00:00+00:00,149.5,-0.0936,-0.0234,0.0,0.0067,0.0017,0.0067,-0.0201,0.0201,0.0268,0.0435,0.0134,0.0,0.0067,0.0,0.3645,0.0268,0.0,0.0,0.01,0.0134,0.0033,0.0,0.0,0.0334
2019-01-11 06:00:00+00:00,86.5,0.1734,-0.0116,0.0,0.0,0.0,0.0,0.0925,0.0231,0.0,0.0462,0.0462,0.0,0.0,0.0116,0.1676,0.0462,0.0231,0.0,0.104,0.0,0.052,0.0,0.0,0.0
2019-01-11 09:00:00+00:00,77.0,-0.1169,-0.026,0.0,0.0,0.0,0.013,0.026,0.0,0.0065,0.039,0.0,0.0,0.0,0.013,0.2078,0.039,0.0,0.0,0.0844,0.013,0.0779,0.0,0.0,0.0
2019-01-11 12:00:00+00:00,79.0,-0.2405,-0.0506,0.0,0.0,-0.0285,0.0127,-0.0127,0.0,0.0,0.0127,0.0633,0.0,-0.0759,0.0,0.1013,0.0253,-0.0127,0.0,0.0759,-0.0253,0.0886,0.0,0.0,-0.0253
2019-01-11 15:00:00+00:00,88.0,-0.1364,-0.0227,0.0,0.0,0.0,0.0,-0.0114,0.0,0.0114,0.0341,0.0,0.0,0.0,0.0114,-0.1023,0.0625,0.0,0.0,0.0795,0.0568,0.125,0.0,0.0,-0.0227
2019-01-11 18:00:00+00:00,54.0,-0.1296,0.0,0.0,-0.0741,-0.0139,0.1481,0.0,0.0,0.037,0.0,0.0,0.0,0.0185,0.0185,0.2778,-0.0463,-0.0556,0.0,0.0556,0.0185,0.0741,0.037,0.0,0.0
2019-01-11 21:00:00+00:00,53.0,-0.2075,-0.1132,0.0,0.0,0.0,0.0,0.0,0.0377,0.0566,0.0755,0.0,0.0,-0.0566,0.0189,0.4528,-0.0377,-0.0189,0.0,0.0189,-0.0189,0.0377,0.0,0.0,0.0189
2019-01-12 00:00:00+00:00,41.5,-0.0723,-0.0482,0.0,0.0,0.0,0.0,0.0,0.0241,0.0241,0.1446,0.0,0.0,-0.0241,0.0723,0.3976,-0.0542,-0.0241,0.0,-0.012,-0.0241,0.0723,0.0,0.0,0.0
2019-01-12 03:00:00+00:00,7.5,0.4,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 06:00:00+00:00,22.5,-0.1333,-0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 09:00:00+00:00,69.0,0.029,0.0,0.0145,0.0145,0.0,0.0,-0.0145,0.0145,0.0145,0.0725,0.0,0.0,0.0145,0.0,0.0145,0.0797,0.058,0.0,0.1594,0.0,0.1014,0.0,0.0,0.029
2019-01-12 12:00:00+00:00,9.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333,0.0,0.0,0.1111,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.2222
2019-01-12 15:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-12 18:00:00+00:00,3.0,0.3333,0.0,0.3333,0.0,0.0,0.0,-0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12 21:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13 00:00:00+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13 03:00:00+00:00,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 06:00:00+00:00,9.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333,0.0,0.0,0.1111,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.2222
2019-01-13 09:00:00+00:00,11.0,0.0909,0.0,0.0909,0.0,0.0,0.0,-0.0909,0.0,0.1818,0.0,0.0,0.0,-0.0909,0.0,0.3636,0.0455,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,-0.0909
2019-01-13 12:00:00+00:00,43.0,0.3721,0.2326,0.0,0.0,0.0,0.0,-0.0698,0.0,0.0,0.0,0.0,0.0,-0.0465,0.0233,0.4186,0.1279,0.0,0.0,0.0465,-0.0233,0.0233,0.0,0.0,0.0465
2019-01-13 15:00:00+00:00,21.0,0.2857,0.0476,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.4286,0.0476,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0
2019-01-13 18:00:00+00:00,17.0,-0.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,0.1765,0.4706,-0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13 21:00:00+00:00,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,-0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2019-01-14 00:00:00+00:00,14.0,0.2143,0.0,0.0,0.0,0.0179,0.0714,-0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,-0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 03:00:00+00:00,71.5,0.2378,0.0,0.0,0.0,0.0035,0.0,-0.014,0.0,0.028,0.042,0.014,0.0,0.014,0.0699,0.3566,0.0105,0.0,-0.014,0.021,-0.014,0.0559,0.0,0.0,0.0
2019-01-14 06:00:00+00:00,178.0,0.059,0.0112,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0449,0.1264,0.0,0.014,0.0112,0.0253,0.1657,0.066,-0.014,0.0,0.0702,0.0056,0.0449,0.0,0.0,-0.0
2019-01-14 09:00:00+00:00,145.0,-0.1172,-0.0069,0.0,0.0,0.0,0.0,0.0069,0.0,0.069,0.0621,0.0414,0.0,-0.0138,0.0207,0.131,0.0517,-0.0069,0.0,0.069,0.0276,0.0828,0.0,0.0,0.0138
2019-01-14 12:00:00+00:00,63.0,-0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0952,0.0,-0.0159,0.0794,-0.0159,0.0714,0.0,0.0,0.1587,0.0794,0.0476,0.0,0.0,0.0159
