utc_datetime,dji,dxy,ftxin25,hyg,n225,ndx,spvixstr,spx,topx,vix
2021-02-21 00:00:00+00:00,,,,,,13580.776,,,,
2021-02-22 00:00:00+00:00,,90.296,,,,,,,,
2021-02-23 00:00:00+00:00,31521.69,90.075,23379.74,87.23,30156.03,13223.74,27.21,3876.5,1938.35,23.45
2021-02-24 00:00:00+00:00,31537.35,90.118,23323.68,87.44,,13194.707,26.09,3881.37,,23.11
2021-02-25 00:00:00+00:00,31961.86,90.062,22511.72,87.53,29671.7,13302.189,25.06,3925.43,1903.07,21.34
2021-02-26 00:00:00+00:00,31402.01,90.193,22910.51,86.7,30168.27,12828.311,29.11,3829.34,1926.23,28.89
2021-02-27 00:00:00+00:00,30932.37,90.929,21789.85,86.44,28966.01,12909.443,27.64,3811.15,1864.49,27.95
2021-02-28 00:00:00+00:00,,,,,,12909.443,,,,
2021-03-01 00:00:00+00:00,,90.768,,,,,,,,
2021-03-02 00:00:00+00:00,31535.51,91.006,22374.17,87.1,29663.5,13282.953,25.81,3901.82,1902.48,23.35
2021-03-03 00:00:00+00:00,31391.52,90.812,22174.8,86.97,29408.17,13059.949,25.95,3870.29,1894.85,24.1
2021-03-04 00:00:00+00:00,31270.09,90.98,22814.74,86.69,29559.1,12683.328,27.07,3819.72,1904.54,26.67
2021-03-05 00:00:00+00:00,30924.14,91.619,21948.43,86.36,28930.11,12464.003,28.26,3768.47,1884.74,28.57
2021-03-06 00:00:00+00:00,31496.3,91.985,21848.24,86.62,28864.32,12668.511,26.25,3841.94,1896.18,24.66
2021-03-07 00:00:00+00:00,,,,,,12668.511,,,,
2021-03-08 00:00:00+00:00,,91.89,,,,,,,,
2021-03-09 00:00:00+00:00,31802.44,92.373,21119.89,85.99,28743.25,12299.08,26.65,3821.35,1893.58,25.47
2021-03-10 00:00:00+00:00,31832.74,91.972,21037.74,86.11,29027.94,12794.491,25.58,3875.44,1917.68,24.03
2021-03-11 00:00:00+00:00,32297.02,91.79,21411.91,86.25,29036.56,12752.067,25.28,3898.81,1919.74,22.56
2021-03-12 00:00:00+00:00,32485.59,91.423,22006.59,86.7,29211.64,13052.899,24.64,3939.34,1924.92,21.91
2021-03-13 00:00:00+00:00,32778.64,91.663,21555.88,86.46,29717.83,12937.293,24.19,3943.34,1951.06,20.69
2021-03-14 00:00:00+00:00,,,,,,12937.293,,,,
2021-03-15 00:00:00+00:00,,91.676,,,,,,,,
2021-03-16 00:00:00+00:00,32953.46,91.82,21309.11,86.47,29766.97,13082.539,22.76,3968.94,1968.73,20.03
2021-03-17 00:00:00+00:00,32825.95,91.873,21587.73,86.27,29921.09,13152.276,22.82,3962.71,1981.5,19.79
2021-03-18 00:00:00+00:00,33015.37,91.374,21581.7,86.39,29914.33,13202.378,21.82,3974.12,1984.03,19.23
2021-03-19 00:00:00+00:00,32862.3,91.827,21818.9,85.73,30216.75,12789.144,23.03,3915.46,2008.51,21.58
2021-03-20 00:00:00+00:00,32627.97,91.744,21321.55,86.06,29792.05,12866.989,22.14,3913.1,2012.21,20.95
2021-03-21 00:00:00+00:00,,,,,,12866.989,,,,
2021-03-22 00:00:00+00:00,,92.09,,,,,,,,
2021-03-23 00:00:00+00:00,32731.2,91.796,21393.99,86.37,29174.15,13086.514,20.68,3940.59,1990.18,18.88
2021-03-24 00:00:00+00:00,32423.15,92.41,20964.44,86.46,28995.92,13017.79,21.66,3910.52,1971.48,20.3
2021-03-25 00:00:00+00:00,32420.06,92.597,20548.79,86.51,28405.52,12798.881,21.77,3889.14,1928.58,21.2
2021-03-26 00:00:00+00:00,32619.48,92.809,20354.95,86.66,28729.88,12780.511,21.18,3909.52,1955.55,19.81
2021-03-27 00:00:00+00:00,33072.88,92.723,20751.38,86.92,29176.7,12979.117,20.33,3974.54,1984.16,18.86
2021-03-28 00:00:00+00:00,,,,,,12979.117,,,,
2021-03-29 00:00:00+00:00,,92.781,,,,,,,,
2021-03-30 00:00:00+00:00,33171.37,92.902,20595.18,86.97,29384.52,12965.743,20.82,3971.09,1993.34,20.74
2021-03-31 00:00:00+00:00,33066.96,93.237,20803.44,86.76,29432.7,12896.534,19.97,3958.55,1977.86,19.61
2021-04-01 00:00:00+00:00,32981.55,93.207,20694.95,87.18,29178.8,13091.443,19.76,3972.89,1954.0,19.4
2021-04-02 00:00:00+00:00,33153.21,92.899,21388.04,87.07,29388.87,13329.515,19.17,4019.87,1957.64,17.33
2021-04-03 00:00:00+00:00,,93.012,,,29854.0,13329.515,,,1971.62,
2021-04-04 00:00:00+00:00,,,,,,,,,,
2021-04-05 00:00:00+00:00,,92.965,,,,,,,,
2021-04-06 00:00:00+00:00,33527.19,92.562,,87.11,30089.25,13598.163,18.67,4077.91,1983.54,17.91
2021-04-07 00:00:00+00:00,33430.24,92.303,,87.26,29696.63,13578.458,18.68,4073.94,1954.34,18.12
2021-04-08 00:00:00+00:00,33446.26,92.415,21087.88,87.23,29730.79,13616.7,18.24,4079.95,1967.43,17.16
2021-04-09 00:00:00+00:00,33503.57,92.076,21178.64,87.26,29708.98,13758.505,17.93,4097.17,1951.86,16.95
2021-04-10 00:00:00+00:00,33800.6,92.182,20884.07,87.2,29768.06,13845.055,17.84,4128.8,1959.47,16.69
2021-04-11 00:00:00+00:00,,,,,,13845.055,,,,
2021-04-12 00:00:00+00:00,,92.216,,,,,,,,
2021-04-13 00:00:00+00:00,33745.4,92.091,20761.19,87.11,29538.73,13819.351,17.64,4127.99,1954.59,16.91
2021-04-14 00:00:00+00:00,33677.27,91.796,20631.28,87.17,29751.61,13986.494,17.5,4141.59,1958.55,16.65
2021-04-15 00:00:00+00:00,33730.89,91.622,21053.08,87.13,29620.99,13803.914,17.9,4124.66,1952.18,16.99
2021-04-16 00:00:00+00:00,34035.99,91.664,20855.96,87.48,29642.69,14026.195,17.3,4170.42,1959.13,16.57
2021-04-17 00:00:00+00:00,34200.67,91.537,21080.66,87.3,29683.37,14041.908,17.02,4185.47,1960.87,16.25
2021-04-18 00:00:00+00:00,,,,,,14041.908,,,,
2021-04-19 00:00:00+00:00,,91.619,,,,,,,,
2021-04-20 00:00:00+00:00,34077.63,91.05,21207.37,87.16,29685.37,13907.671,17.66,4163.26,1956.56,17.29
2021-04-21 00:00:00+00:00,33821.3,91.221,21205.31,87.01,29100.38,13809.304,17.98,4134.94,1926.25,18.68
2021-04-22 00:00:00+00:00,34137.31,91.112,20800.8,87.3,28508.55,13935.152,17.08,4173.42,1888.18,17.5
2021-04-23 00:00:00+00:00,33815.9,91.29,20932.77,87.14,29188.17,13762.358,18.07,4134.98,1922.5,18.71
2021-04-24 00:00:00+00:00,34043.49,90.832,21257.13,87.37,29020.63,13941.442,17.46,4180.17,1914.98,17.33
2021-04-25 00:00:00+00:00,,,,,,13941.442,,,,
2021-04-26 00:00:00+00:00,,90.893,,,,,,,,
2021-04-27 00:00:00+00:00,33981.57,90.884,21058.8,87.33,29126.23,14026.16,17.28,4187.62,1918.15,17.64
2021-04-28 00:00:00+00:00,33984.93,90.897,21059.44,87.21,28991.89,13960.278,16.88,4186.72,1903.55,17.56
2021-04-29 00:00:00+00:00,33820.38,90.53,21146.53,87.38,29053.97,13901.616,16.85,4183.18,1909.06,17.28
2021-04-30 00:00:00+00:00,34060.36,90.619,21258.54,87.48,,13970.205,16.77,4211.47,,17.61
2021-05-01 00:00:00+00:00,33874.85,91.297,20760.89,87.44,28812.63,13860.76,17.43,4181.17,1898.24,18.61
2021-05-02 00:00:00+00:00,,,,,,13860.76,,,,
2021-05-03 00:00:00+00:00,,91.247,,,,,,,,
2021-05-04 00:00:00+00:00,34113.23,90.995,20574.21,87.18,,13799.719,16.85,4192.66,,18.31
2021-05-05 00:00:00+00:00,34133.03,91.277,20677.18,87.13,,13544.668,17.47,4164.66,,19.48
2021-05-06 00:00:00+00:00,34230.34,91.257,20507.87,87.3,,13503.371,17.01,4167.59,,19.15
2021-05-07 00:00:00+00:00,34548.53,90.874,20559.2,87.27,29331.37,13613.732,16.88,4201.62,1927.4,18.39
2021-05-08 00:00:00+00:00,34777.76,90.229,20462.46,87.33,29357.82,13719.628,15.9,4232.6,1933.05,16.69
2021-05-09 00:00:00+00:00,,,,,,13719.628,,,,
2021-05-10 00:00:00+00:00,,90.146,,,,,,,,
2021-05-11 00:00:00+00:00,34742.82,90.238,20336.63,87.13,29518.34,13359.081,16.66,4188.43,1952.27,19.66
2021-05-12 00:00:00+00:00,34269.16,90.211,19855.45,87.04,28608.59,13351.267,17.92,4152.1,1905.92,21.84
2021-05-13 00:00:00+00:00,33587.66,90.741,20186.81,86.62,28147.51,13001.634,21.02,4063.04,1877.95,27.59
2021-05-14 00:00:00+00:00,34021.45,90.755,19668.49,86.93,27448.01,13109.147,18.99,4112.5,1849.04,23.13
2021-05-15 00:00:00+00:00,34382.13,90.304,19636.77,87.21,28084.47,13393.115,16.73,4173.85,1883.42,18.81
2021-05-16 00:00:00+00:00,,,,,,13393.115,,,,
2021-05-17 00:00:00+00:00,,90.294,,,,,,,,
2021-05-18 00:00:00+00:00,34327.79,90.185,19939.78,87.05,27824.83,13312.908,17.33,4163.29,1878.86,19.72
2021-05-19 00:00:00+00:00,34060.66,89.8,20199.02,86.84,28406.84,13217.678,17.57,4127.83,1907.74,21.34
2021-05-20 00:00:00+00:00,33896.04,90.22,,86.61,28044.45,13237.907,18.36,4115.68,1895.24,22.18
2021-05-21 00:00:00+00:00,34084.15,89.793,20297.04,86.98,28098.25,13494.092,17.38,4159.12,1895.92,20.67
2021-05-22 00:00:00+00:00,34207.84,90.029,20412.17,87.11,28317.83,13411.736,17.17,4155.86,1904.69,20.15
2021-05-23 00:00:00+00:00,,,,,,13411.736,,,,
2021-05-24 00:00:00+00:00,,90.032,,,,,,,,
2021-05-25 00:00:00+00:00,34393.98,89.854,20230.57,87.21,28364.61,13641.752,16.36,4197.05,1913.04,18.4
2021-05-26 00:00:00+00:00,34312.46,89.699,20688.22,87.22,28553.98,13657.73,16.35,4188.13,1919.52,18.84
2021-05-27 00:00:00+00:00,34323.05,90.074,20807.58,87.25,28642.19,13702.741,15.54,4195.99,1920.67,17.36
2021-05-28 00:00:00+00:00,34464.64,90.013,20670.84,87.21,28549.01,13657.846,14.74,4200.88,1911.02,16.74
2021-05-29 00:00:00+00:00,34529.45,90.056,20543.9,87.18,29149.41,13686.512,15.07,4204.11,1947.44,16.76
2021-05-30 00:00:00+00:00,,,,,,13686.512,,,,
2021-05-31 00:00:00+00:00,,90.088,,,,,,,,
2021-06-01 00:00:00+00:00,,89.792,20944.35,,28860.08,,,,1922.98,
2021-06-02 00:00:00+00:00,34575.31,89.906,21238.85,87.15,28814.34,13654.589,15.42,4202.04,1926.18,17.9
2021-06-03 00:00:00+00:00,34600.38,89.922,21122.09,87.26,28946.14,13675.794,15.05,4208.12,1942.33,17.48
2021-06-04 00:00:00+00:00,34577.04,90.479,20796.24,87.08,29058.11,13529.684,15.32,4192.85,1958.7,18.04
2021-06-05 00:00:00+00:00,34756.39,90.134,20739.32,87.27,28941.52,13770.775,14.5,4229.89,1959.19,16.42
2021-06-06 00:00:00+00:00,,,,,,13770.775,,,,
2021-06-07 00:00:00+00:00,,90.143,,,,,,,,
2021-06-08 00:00:00+00:00,34630.24,89.989,20605.23,87.3,29019.24,13802.892,14.21,4226.52,1960.85,16.42
2021-06-09 00:00:00+00:00,34599.82,90.127,20564.32,87.36,28963.56,13810.863,14.39,4227.26,1962.65,17.07
2021-06-10 00:00:00+00:00,34447.14,90.142,20488.37,87.43,28860.8,13814.942,14.62,4219.55,1957.14,17.89
2021-06-11 00:00:00+00:00,34466.24,90.073,20563.01,87.59,28958.56,13960.346,13.79,4239.18,1956.73,16.1
2021-06-12 00:00:00+00:00,34479.6,90.51,20649.05,87.62,28948.73,13998.298,13.39,4247.44,1954.02,15.65
2021-06-13 00:00:00+00:00,,,,,,13998.298,,,,
2021-06-14 00:00:00+00:00,,90.505,,,,,,,,
2021-06-15 00:00:00+00:00,34393.75,90.491,,87.54,29161.8,14128.197,13.52,4255.15,1959.75,16.39
2021-06-16 00:00:00+00:00,34299.33,90.532,20488.19,87.53,29441.3,14030.408,13.88,4246.59,1975.48,17.02
2021-06-17 00:00:00+00:00,34033.67,91.405,20196.03,87.41,29291.01,13983.012,13.92,4223.7,1975.86,18.15
2021-06-18 00:00:00+00:00,33823.45,91.877,20244.62,87.47,29018.33,14163.809,13.84,4221.86,1963.57,17.75
2021-06-19 00:00:00+00:00,33290.08,92.321,20500.14,87.43,28964.08,14049.585,15.1,4166.45,1946.56,20.7
2021-06-20 00:00:00+00:00,,,,,,,,,,
2021-06-21 00:00:00+00:00,,92.261,,,,,,,,
2021-06-22 00:00:00+00:00,33876.97,91.91,20277.86,87.6,28010.93,14137.23,14.13,4224.79,1899.45,17.89
2021-06-23 00:00:00+00:00,33945.58,91.748,20120.18,87.66,28884.13,14270.416,13.42,4246.44,1959.53,16.66
2021-06-24 00:00:00+00:00,33874.24,91.799,20492.31,87.57,28874.89,14274.243,13.15,4241.84,1949.14,16.32
2021-06-25 00:00:00+00:00,34196.82,91.846,20556.62,87.84,28875.23,14365.959,12.95,4266.49,1947.1,15.97
2021-06-26 00:00:00+00:00,34433.84,91.811,20974.33,87.93,29066.18,14345.182,12.68,4280.7,1962.65,15.62
2021-06-27 00:00:00+00:00,,,,,,14345.182,,,,
2021-06-28 00:00:00+00:00,,91.769,,,,,,,,
2021-06-29 00:00:00+00:00,34283.27,91.866,20971.68,87.92,29048.02,14524.978,12.66,4290.61,1965.67,15.76
2021-06-30 00:00:00+00:00,34292.29,92.066,20764.65,88.03,28812.61,14572.747,12.95,4291.8,1949.48,16.02
2021-07-01 00:00:00+00:00,34502.51,92.367,20620.89,88.04,28791.53,14554.802,12.8,4297.5,1943.57,15.83
2021-07-02 00:00:00+00:00,34633.53,92.567,,87.92,28707.04,14560.054,12.58,4319.94,1939.21,15.48
2021-07-03 00:00:00+00:00,34786.35,92.243,20177.84,88.06,28783.28,14727.632,12.56,4352.34,1956.31,15.07
2021-07-04 00:00:00+00:00,,,,,,14727.632,,,,
2021-07-05 00:00:00+00:00,,92.312,,,,,,,,
2021-07-06 00:00:00+00:00,,92.247,19894.99,,28598.19,,,,1948.99,
2021-07-07 00:00:00+00:00,34577.37,92.54,19872.45,88.01,28643.21,14786.357,12.85,4343.54,1954.5,16.44
2021-07-08 00:00:00+00:00,34681.79,92.713,19735.96,88.04,28366.95,14810.535,12.9,4358.13,1937.68,16.2
2021-07-09 00:00:00+00:00,34421.93,92.365,19038.86,87.85,28118.03,14722.136,13.72,4320.82,1920.32,19.0
2021-07-10 00:00:00+00:00,34870.16,92.102,19260.61,88.0,27940.42,14826.093,12.82,4369.55,1912.38,16.18
2021-07-11 00:00:00+00:00,,,,,,14826.093,,,,
2021-07-12 00:00:00+00:00,,92.146,,,,,,,,
2021-07-13 00:00:00+00:00,34996.18,92.22,19414.94,87.97,28569.02,14877.891,12.73,4384.63,1953.33,16.17
2021-07-14 00:00:00+00:00,34888.79,92.802,19721.79,87.71,28718.24,14874.543,12.88,4369.21,1967.64,17.12
2021-07-15 00:00:00+00:00,34933.23,92.395,19651.69,87.85,28608.49,14900.44,12.57,4374.3,1963.16,16.33
2021-07-16 00:00:00+00:00,34987.02,92.572,19838.0,87.79,28279.09,14794.691,12.74,4360.03,1939.61,17.01
2021-07-17 00:00:00+00:00,34687.85,92.712,19860.46,87.67,28003.08,14681.377,13.3,4327.16,1932.19,18.45
2021-07-18 00:00:00+00:00,,,,,,14681.377,,,,
2021-07-19 00:00:00+00:00,,92.659,,,,,,,,
2021-07-20 00:00:00+00:00,33962.04,92.88,19493.19,87.08,27652.74,14549.093,15.32,4258.49,1907.13,22.5
2021-07-21 00:00:00+00:00,34511.99,92.965,19307.12,87.52,27388.16,14728.209,13.89,4323.06,1888.89,19.73
2021-07-22 00:00:00+00:00,34798.0,92.802,19202.59,87.73,27548.0,14842.631,13.0,4358.69,1904.41,17.91
2021-07-23 00:00:00+00:00,34823.35,92.829,19509.89,87.78,,14940.165,13.29,4367.48,,17.69
2021-07-24 00:00:00+00:00,35061.55,92.906,19225.96,87.95,,15111.791,13.16,4411.79,,17.2
2021-07-25 00:00:00+00:00,,,,,,15111.791,,,,
2021-07-26 00:00:00+00:00,,92.892,,,,,,,,
2021-07-27 00:00:00+00:00,35144.31,92.605,18128.04,87.82,27833.29,15125.951,13.05,4422.3,1925.62,17.58
2021-07-28 00:00:00+00:00,35058.52,92.462,17053.17,87.7,27970.22,14956.971,13.4,4401.46,1938.04,19.36
2021-07-29 00:00:00+00:00,34930.93,92.259,17557.65,87.77,27581.66,15018.099,13.05,4400.64,1919.65,18.31
2021-07-30 00:00:00+00:00,35084.53,91.881,18298.02,87.96,27782.42,15048.362,12.82,4419.15,1927.43,17.7
2021-07-31 00:00:00+00:00,34935.47,92.09,17928.76,87.84,27283.59,14959.896,13.17,4395.26,1901.08,18.24
2021-08-01 00:00:00+00:00,,,,,,14959.896,,,,
2021-08-02 00:00:00+00:00,,92.11,,,,,,,,
2021-08-03 00:00:00+00:00,34838.16,92.045,18187.65,87.34,27781.02,14963.624,13.66,4387.16,1940.05,19.46
2021-08-04 00:00:00+00:00,35116.4,92.034,18129.96,87.44,27641.83,15061.422,12.97,4423.15,1931.14,18.04
2021-08-05 00:00:00+00:00,34792.67,92.282,18330.09,87.28,27584.08,15083.391,12.94,4402.66,1921.43,17.97
2021-08-06 00:00:00+00:00,35064.25,92.269,18087.98,87.48,27728.12,15181.639,12.63,4429.1,1928.98,17.28
2021-08-07 00:00:00+00:00,35208.51,92.779,18043.25,87.38,27820.04,15109.357,12.28,4436.52,1929.34,16.15
2021-08-08 00:00:00+00:00,,,,,,15109.357,,,,
2021-08-09 00:00:00+00:00,,92.873,,,,,,,,
2021-08-10 00:00:00+00:00,35101.85,92.98,18162.17,87.18,,15133.11,12.2,4432.35,,16.72
2021-08-11 00:00:00+00:00,35264.67,93.071,18611.52,86.98,27888.15,15053.581,11.97,4436.75,1936.28,16.79
2021-08-12 00:00:00+00:00,35484.97,92.892,18649.57,87.12,28070.51,15027.757,11.61,4447.7,1954.08,16.06
2021-08-13 00:00:00+00:00,35499.85,92.982,18509.84,87.27,28015.02,15088.983,11.4,4460.83,1953.55,15.59
2021-08-14 00:00:00+00:00,35515.38,92.523,18356.04,87.46,27977.15,15136.678,11.41,4468.0,1956.39,15.45
2021-08-15 00:00:00+00:00,,,,,,15136.678,,,,
2021-08-16 00:00:00+00:00,,92.534,,,,,,,,
2021-08-17 00:00:00+00:00,35625.4,92.62,18090.97,87.49,27523.19,15140.772,11.48,4479.71,1924.98,16.12
2021-08-18 00:00:00+00:00,35343.28,93.137,17622.63,87.29,27424.47,15002.827,11.81,4448.08,1915.63,17.91
2021-08-19 00:00:00+00:00,34960.69,93.221,17807.68,87.09,27585.91,14857.924,12.71,4400.27,1923.97,21.57
2021-08-20 00:00:00+00:00,34894.12,93.575,17361.82,87.08,27281.17,14933.935,13.07,4405.8,1897.19,21.67
2021-08-21 00:00:00+00:00,35120.08,93.459,16959.49,87.29,27013.25,15092.568,12.06,4441.67,1880.68,18.56
2021-08-22 00:00:00+00:00,,,,,,15092.568,,,,
2021-08-23 00:00:00+00:00,,93.481,,,,,,,,
2021-08-24 00:00:00+00:00,35335.71,92.993,17192.83,87.56,27494.24,15312.816,11.69,4479.53,1915.14,17.15
2021-08-25 00:00:00+00:00,35366.26,92.913,17915.07,87.68,27732.1,15357.68,11.63,4486.23,1934.2,17.22
2021-08-26 00:00:00+00:00,35405.5,92.818,17966.94,87.77,27724.8,15368.919,11.37,4496.19,1935.66,16.79
2021-08-27 00:00:00+00:00,35213.12,93.05,17719.66,87.72,27742.29,15278.519,11.83,4470.0,1935.35,18.84
2021-08-28 00:00:00+00:00,35455.8,92.681,17785.71,87.96,27641.14,15432.951,11.24,4509.37,1928.77,16.39
2021-08-29 00:00:00+00:00,,,,,,15432.951,,,,
2021-08-30 00:00:00+00:00,,92.672,,,,,,,,
2021-08-31 00:00:00+00:00,35399.84,92.707,17871.75,88.07,27789.29,15605.087,11.13,4528.79,1950.14,16.19
2021-09-01 00:00:00+00:00,35360.73,92.659,18214.44,88.09,28089.54,15582.512,11.08,4522.68,1960.7,16.48
2021-09-02 00:00:00+00:00,35312.53,92.511,18382.39,87.89,28451.02,15611.565,10.8,4524.09,1980.79,16.11
2021-09-03 00:00:00+00:00,35443.82,92.225,18459.26,88.0,28543.51,15604.248,10.77,4536.95,1983.57,16.41
2021-09-04 00:00:00+00:00,35369.09,92.117,18368.84,88.01,29128.11,15652.859,10.9,4535.43,2015.45,16.41
2021-09-05 00:00:00+00:00,,,,,,15652.859,,,,
2021-09-06 00:00:00+00:00,,92.11,,,,,,,,
2021-09-07 00:00:00+00:00,,92.193,18592.62,,29659.89,,,,2041.22,
2021-09-08 00:00:00+00:00,35100.0,92.537,18776.06,87.78,29916.14,15675.764,11.1,4520.03,2063.38,18.14
2021-09-09 00:00:00+00:00,35031.07,92.705,18831.85,87.88,30181.21,15620.847,11.11,4514.07,2079.61,17.96
2021-09-10 00:00:00+00:00,34879.38,92.531,18242.26,87.96,30008.19,15561.047,11.36,4493.28,2064.93,18.8
2021-09-11 00:00:00+00:00,34607.72,92.64,18664.28,87.83,30381.84,15440.748,11.83,4458.58,2091.65,20.95
2021-09-12 00:00:00+00:00,,,,,,15440.748,,,,
2021-09-13 00:00:00+00:00,,92.628,,,,,,,,
2021-09-14 00:00:00+00:00,34869.63,92.625,18324.59,88.05,30447.37,15434.503,11.36,4468.73,2097.71,19.37
2021-09-15 00:00:00+00:00,34577.57,92.672,18080.06,88.01,30670.1,15382.903,11.49,4443.05,2118.87,19.46
2021-09-16 00:00:00+00:00,34814.39,92.463,17726.98,88.14,30511.71,15503.533,11.1,4480.7,2096.39,18.18
2021-09-17 00:00:00+00:00,34751.32,92.873,17495.91,88.11,30323.34,15515.907,10.95,4473.75,2090.16,18.69
2021-09-18 00:00:00+00:00,34584.88,93.246,17744.24,88.0,30500.05,15333.471,11.66,4432.99,2100.17,20.81
